NAME          Proxy
    X00295  R00482    1.
    X00295  R00483    1.
    X00295  R00608    1.
    X00295  R00609    -1.
    X00295  R00610    1.
    X00295  R00611    1.
    X00295  R00724    -1.
    X00295  R00725    1.
    X00295  R00726    1.
    X00295  R00727    1.
    X00295  R00776    1.
    X00295  R00777    -1.
    X00295  R00778    1.
    X00295  R00779    1.
    X00295  R00816    -1.
    X00295  R00817    1.
    X00295  R00818    1.
    X00295  R00819    1.
    X00296  COST    -0.823278
    X00296  R00005    1.
    X00296  R00020    1.
    X00296  R00033    1.
    X00296  R00042    1.
    X00296  R00054    1.
    X00296  R00093    1.
    X00296  R00119    1.
    X00296  R00308    -1.
    X00296  R00309    1.
    X00296  R00310    1.
    X00296  R00311    1.
    X00296  R00368    1.
    X00296  R00369    -1.
    X00296  R00370    1.
    X00296  R00371    1.
    X00296  R00420    -1.
    X00296  R00421    1.
    X00296  R00422    1.
    X00296  R00423    1.
    X00296  R00456    -1.
    X00296  R00457    1.
    X00296  R00458    1.
    X00296  R00459    1.
    X00296  R00504    -1.
    X00296  R00505    1.
    X00296  R00506    1.
    X00296  R00507    1.
    X00296  R00660    1.
    X00296  R00661    -1.
    X00296  R00662    1.
    X00296  R00663    1.
    X00296  R00764    1.
    X00296  R00765    -1.
    X00296  R00766    1.
    X00296  R00767    1.
    X00297  COST    1.78753
    X00297  R00007    1.
    X00297  R00014    1.
    X00297  R00023    1.
    X00297  R00096    1.
    X00297  R00110    1.
    X00297  R00157    1.
    X00297  R00316    1.
    X00297  R00317    -1.
    X00297  R00318    1.
    X00297  R00319    1.
    X00297  R00344    1.
    X00297  R00345    -1.
    X00297  R00346    1.
    X00297  R00347    1.
    X00297  R00380    1.
    X00297  R00381    -1.
    X00297  R00382    1.
    X00297  R00383    1.
    X00297  R00672    1.
    X00297  R00673    -1.
    X00297  R00674    1.
    X00297  R00675    1.
    X00297  R00728    -1.
    X00297  R00729    1.
    X00297  R00730    1.
    X00297  R00731    1.
    X00297  R00916    1.
    X00297  R00917    -1.
    X00297  R00918    1.
    X00297  R00919    1.
    X00298  COST    -1.69861
    X00298  R00008    1.
    X00298  R00015    1.
    X00298  R00037    1.
    X00298  R00063    1.
    X00298  R00088    1.
    X00298  R00149    1.
    X00298  R00159    1.
    X00298  R00320    -1.
    X00298  R00321    1.
    X00298  R00322    1.
    X00298  R00323    1.
    X00298  R00348    -1.
    X00298  R00349    1.
    X00298  R00350    1.
    X00298  R00351    1.
    X00298  R00436    -1.
    X00298  R00437    1.
    X00298  R00438    1.
    X00298  R00439    1.
    X00298  R00540    -1.
    X00298  R00541    1.
    X00298  R00542    1.
    X00298  R00543    1.
    X00298  R00640    1.
    X00298  R00641    -1.
    X00298  R00642    1.
    X00298  R00643    1.
    X00298  R00884    1.
    X00298  R00885    -1.
    X00298  R00886    1.
    X00298  R00887    1.
    X00298  R00924    1.
    X00298  R00925    -1.
    X00298  R00926    1.
    X00298  R00927    1.
    X00299  COST    -1.29043
    X00299  R00026    1.
    X00299  R00039    1.
    X00299  R00057    1.
    X00299  R00085    1.
    X00299  R00104    1.
    X00299  R00116    1.
    X00299  R00152    1.
    X00299  R00392    1.
    X00299  R00393    -1.
    X00299  R00394    1.
    X00299  R00395    1.
    X00299  R00444    1.
    X00299  R00445    -1.
    X00299  R00446    1.
    X00299  R00447    1.
    X00299  R00516    -1.
    X00299  R00517    1.
    X00299  R00518    1.
    X00299  R00519    1.
    X00299  R00628    -1.
    X00299  R00629    1.
    X00299  R00630    1.
    X00299  R00631    1.
    X00299  R00704    -1.
    X00299  R00705    1.
    X00299  R00706    1.
    X00299  R00707    1.
    X00299  R00752    -1.
    X00299  R00753    1.
    X00299  R00754    1.
    X00299  R00755    1.
    X00299  R00896    -1.
    X00299  R00897    1.
    X00299  R00898    1.
    X00299  R00899    1.
    X00300  COST    -0.819893
    X00300  R00012    1.
    X00300  R00045    1.
    X00300  R00066    1.
    X00300  R00073    1.
    X00300  R00123    1.
    X00300  R00155    1.
    X00300  R00336    -1.
    X00300  R00337    1.
    X00300  R00338    1.
    X00300  R00339    1.
    X00300  R00468    1.
    X00300  R00469    -1.
    X00300  R00470    1.
    X00300  R00471    1.
    X00300  R00552    1.
    X00300  R00553    -1.
    X00300  R00554    1.
    X00300  R00555    1.
    X00300  R00580    -1.
    X00300  R00581    1.
    X00300  R00582    1.
    X00300  R00583    1.
    X00300  R00780    1.
    X00300  R00781    -1.
    X00300  R00782    1.
    X00300  R00783    1.
    X00300  R00908    1.
    X00300  R00909    -1.
    X00300  R00910    1.
    X00300  R00911    1.
    X00301  COST    -0.708788
    X00301  R00003    1.
    X00301  R00038    1.
    X00301  R00051    1.
    X00301  R00064    1.
    X00301  R00098    1.
    X00301  R00135    1.
    X00301  R00300    -1.
    X00301  R00301    1.
    X00301  R00302    1.
    X00301  R00303    1.
    X00301  R00440    1.
    X00301  R00441    -1.
    X00301  R00442    1.
    X00301  R00443    1.
    X00301  R00492    -1.
    X00301  R00493    1.
    X00301  R00494    1.
    X00301  R00495    1.
    X00301  R00544    1.
    X00301  R00545    -1.
    X00301  R00546    1.
    X00301  R00547    1.
    X00301  R00680    -1.
    X00301  R00681    1.
    X00301  R00682    1.
    X00301  R00683    1.
    X00301  R00828    -1.
    X00301  R00829    1.
    X00301  R00830    1.
    X00301  R00831    1.
    X00302  COST    1.57434
    X00302  R00010    1.
    X00302  R00044    1.
    X00302  R00082    1.
    X00302  R00089    1.
    X00302  R00144    1.
    X00302  R00328    -1.
    X00302  R00329    1.
    X00302  R00330    1.
    X00302  R00331    1.
    X00302  R00464    1.
    X00302  R00465    -1.
    X00302  R00466    1.
    X00302  R00467    1.
    X00302  R00616    1.
    X00302  R00617    -1.
    X00302  R00618    1.
    X00302  R00619    1.
    X00302  R00644    -1.
    X00302  R00645    1.
    X00302  R00646    1.
    X00302  R00647    1.
    X00302  R00864    -1.
    X00302  R00865    1.
    X00302  R00866    1.
    X00302  R00867    1.
    X00303  COST    0.808882
    X00303  R00019    1.
    X00303  R00041    1.
    X00303  R00053    1.
    X00303  R00084    1.
    X00303  R00128    1.
    X00303  R00137    1.
    X00303  R00364    1.
    X00303  R00365    -1.
    X00303  R00366    1.
    X00303  R00367    1.
    X00303  R00452    -1.
    X00303  R00453    1.
    X00303  R00454    1.
    X00303  R00455    1.
    X00303  R00500    -1.
    X00303  R00501    1.
    X00303  R00502    1.
    X00303  R00503    1.
    X00303  R00624    -1.
    X00303  R00625    1.
    X00303  R00626    1.
    X00303  R00627    1.
    X00303  R00800    -1.
    X00303  R00801    1.
    X00303  R00802    1.
    X00303  R00803    1.
    X00303  R00836    -1.
    X00303  R00837    1.
    X00303  R00838    1.
    X00303  R00839    1.
    X00304  COST    1.08725
    X00304  R00034    1.
    X00304  R00047    1.
    X00304  R00079    1.
    X00304  R00092    1.
    X00304  R00101    1.
    X00304  R00140    1.
    X00304  R00159    1.
    X00304  R00424    -1.
    X00304  R00425    1.
    X00304  R00426    1.
    X00304  R00427    1.
    X00304  R00476    -1.
    X00304  R00477    1.
    X00304  R00478    1.
    X00304  R00479    1.
    X00304  R00604    -1.
    X00304  R00605    1.
    X00304  R00606    1.
    X00304  R00607    1.
    X00304  R00656    -1.
    X00304  R00657    1.
    X00304  R00658    1.
    X00304  R00659    1.
    X00304  R00692    1.
    X00304  R00693    -1.
    X00304  R00694    1.
    X00304  R00695    1.
    X00304  R00848    1.
    X00304  R00849    -1.
    X00304  R00850    1.
    X00304  R00851    1.
    X00304  R00924    -1.
    X00304  R00925    1.
    X00304  R00926    1.
    X00304  R00927    1.
    X00305  COST    -0.00215004
    X00305  R00007    1.
    X00305  R00028    1.
    X00305  R00070    1.
    X00305  R00131    1.
    X00305  R00149    1.
    X00305  R00316    -1.
    X00305  R00317    1.
    X00305  R00318    1.
    X00305  R00319    1.
    X00305  R00400    -1.
    X00305  R00401    1.
    X00305  R00402    1.
    X00305  R00403    1.
    X00305  R00568    1.
    X00305  R00569    -1.
    X00305  R00570    1.
    X00305  R00571    1.
    X00305  R00812    1.
    X00305  R00813    -1.
    X00305  R00814    1.
    X00305  R00815    1.
    X00305  R00884    -1.
    X00305  R00885    1.
    X00305  R00886    1.
    X00305  R00887    1.
    X00306  COST    1.70293
    X00306  R00029    1.
    X00306  R00036    1.
    X00306  R00070    1.
    X00306  R00112    1.
    X00306  R00122    1.
    X00306  R00143    1.
    X00306  R00404    -1.
    X00306  R00405    1.
    X00306  R00406    1.
    X00306  R00407    1.
    X00306  R00432    1.
    X00306  R00433    -1.
    X00306  R00434    1.
    X00306  R00435    1.
    X00306  R00568    -1.
    X00306  R00569    1.
    X00306  R00570    1.
    X00306  R00571    1.
    X00306  R00736    1.
    X00306  R00737    -1.
    X00306  R00738    1.
    X00306  R00739    1.
    X00306  R00776    -1.
    X00306  R00777    1.
    X00306  R00778    1.
    X00306  R00779    1.
    X00306  R00860    -1.
    X00306  R00861    1.
    X00306  R00862    1.
    X00306  R00863    1.
    X00307  COST    1.05612
    X00307  R00004    1.
    X00307  R00024    1.
    X00307  R00061    1.
    X00307  R00078    1.
    X00307  R00086    1.
    X00307  R00108    1.
    X00307  R00130    1.
    X00307  R00304    1.
    X00307  R00305    -1.
    X00307  R00306    1.
    X00307  R00307    1.
    X00307  R00384    1.
    X00307  R00385    -1.
    X00307  R00386    1.
    X00307  R00387    1.
    X00307  R00532    -1.
    X00307  R00533    1.
    X00307  R00534    1.
    X00307  R00535    1.
    X00307  R00600    -1.
    X00307  R00601    1.
    X00307  R00602    1.
    X00307  R00603    1.
    X00307  R00632    -1.
    X00307  R00633    1.
    X00307  R00634    1.
    X00307  R00635    1.
    X00307  R00720    -1.
    X00307  R00721    1.
    X00307  R00722    1.
    X00307  R00723    1.
    X00307  R00808    -1.
    X00307  R00809    1.
    X00307  R00810    1.
    X00307  R00811    1.
    X00308  COST    0.943524
    X00308  R00023    1.
    X00308  R00046    1.
    X00308  R00060    1.
    X00308  R00093    1.
    X00308  R00101    1.
    X00308  R00120    1.
    X00308  R00146    1.
    X00308  R00380    -1.
    X00308  R00381    1.
    X00308  R00382    1.
    X00308  R00383    1.
    X00308  R00472    -1.
    X00308  R00473    1.
    X00308  R00474    1.
    X00308  R00475    1.
    X00308  R00528    1.
    X00308  R00529    -1.
    X00308  R00530    1.
    X00308  R00531    1.
    X00308  R00660    -1.
    X00308  R00661    1.
    X00308  R00662    1.
    X00308  R00663    1.
    X00308  R00692    -1.
    X00308  R00693    1.
    X00308  R00694    1.
    X00308  R00695    1.
    X00308  R00768    -1.
    X00308  R00769    1.
    X00308  R00770    1.
    X00308  R00771    1.
    X00308  R00872    1.
    X00308  R00873    -1.
    X00308  R00874    1.
    X00308  R00875    1.
    X00309  COST    0.868036
    X00309  R00019    1.
    X00309  R00035    1.
    X00309  R00059    1.
    X00309  R00076    1.
    X00309  R00094    1.
    X00309  R00124    1.
    X00309  R00136    1.
    X00309  R00145    1.
    X00309  R00364    -1.
    X00309  R00365    1.
    X00309  R00366    1.
    X00309  R00367    1.
    X00309  R00428    -1.
    X00309  R00429    1.
    X00309  R00430    1.
    X00309  R00431    1.
    X00309  R00524    -1.
    X00309  R00525    1.
    X00309  R00526    1.
    X00309  R00527    1.
    X00309  R00592    -1.
    X00309  R00593    1.
    X00309  R00594    1.
    X00309  R00595    1.
    X00309  R00664    1.
    X00309  R00665    -1.
    X00309  R00666    1.
    X00309  R00667    1.
    X00309  R00784    1.
    X00309  R00785    -1.
    X00309  R00786    1.
    X00309  R00787    1.
    X00309  R00832    -1.
    X00309  R00833    1.
    X00309  R00834    1.
    X00309  R00835    1.
    X00309  R00868    1.
    X00309  R00869    -1.
    X00309  R00870    1.
    X00309  R00871    1.
    X00310  COST    1.72147
    X00310  R00000    1.
    X00310  R00111    1.
    X00310  R00121    1.
    X00310  R00158    1.
    X00310  R00288    1.
    X00310  R00289    -1.
    X00310  R00290    1.
    X00310  R00291    1.
    X00310  R00732    -1.
    X00310  R00733    1.
    X00310  R00734    1.
    X00310  R00735    1.
    X00310  R00772    1.
    X00310  R00773    -1.
    X00310  R00774    1.
    X00310  R00775    1.
    X00310  R00920    1.
    X00310  R00921    -1.
    X00310  R00922    1.
    X00310  R00923    1.
    X00311  COST    -1.03729
    X00311  R00006    1.
    X00311  R00052    1.
    X00311  R00114    1.
    X00311  R00129    1.
    X00311  R00155    1.
    X00311  R00312    1.
    X00311  R00313    -1.
    X00311  R00314    1.
    X00311  R00315    1.
    X00311  R00496    1.
    X00311  R00497    -1.
    X00311  R00498    1.
    X00311  R00499    1.
    X00311  R00744    -1.
    X00311  R00745    1.
    X00311  R00746    1.
    X00311  R00747    1.
    X00311  R00804    -1.
    X00311  R00805    1.
    X00311  R00806    1.
    X00311  R00807    1.
    X00311  R00908    -1.
    X00311  R00909    1.
    X00311  R00910    1.
    X00311  R00911    1.
    X00312  COST    1.10633
    X00312  R00018    1.
    X00312  R00050    1.
    X00312  R00087    1.
    X00312  R00100    1.
    X00312  R00119    1.
    X00312  R00126    1.
    X00312  R00139    1.
    X00312  R00360    -1.
    X00312  R00361    1.
    X00312  R00362    1.
    X00312  R00363    1.
    X00312  R00488    1.
    X00312  R00489    -1.
    X00312  R00490    1.
    X00312  R00491    1.
    X00312  R00636    1.
    X00312  R00637    -1.
    X00312  R00638    1.
    X00312  R00639    1.
    X00312  R00688    1.
    X00312  R00689    -1.
    X00312  R00690    1.
    X00312  R00691    1.
    X00312  R00764    -1.
    X00312  R00765    1.
    X00312  R00766    1.
    X00312  R00767    1.
    X00312  R00792    -1.
    X00312  R00793    1.
    X00312  R00794    1.
    X00312  R00795    1.
    X00312  R00844    -1.
    X00312  R00845    1.
    X00312  R00846    1.
    X00312  R00847    1.
    X00313  COST    0.839791
    X00313  R00006    1.
    X00313  R00020    1.
    X00313  R00075    1.
    X00313  R00094    1.
    X00313  R00100    1.
    X00313  R00157    1.
    X00313  R00312    -1.
    X00313  R00313    1.
    X00313  R00314    1.
    X00313  R00315    1.
    X00313  R00368    -1.
    X00313  R00369    1.
    X00313  R00370    1.
    X00313  R00371    1.
    X00313  R00588    -1.
    X00313  R00589    1.
    X00313  R00590    1.
    X00313  R00591    1.
    X00313  R00664    -1.
    X00313  R00665    1.
    X00313  R00666    1.
    X00313  R00667    1.
    X00313  R00688    -1.
    X00313  R00689    1.
    X00313  R00690    1.
    X00313  R00691    1.
    X00313  R00916    -1.
    X00313  R00917    1.
    X00313  R00918    1.
    X00313  R00919    1.
    X00314  COST    1.08302
    X00314  R00013    1.
    X00314  R00060    1.
    X00314  R00068    1.
    X00314  R00087    1.
    X00314  R00102    1.
    X00314  R00107    1.
    X00314  R00154    1.
    X00314  R00158    1.
    X00314  R00340    -1.
    X00314  R00341    1.
    X00314  R00342    1.
    X00314  R00343    1.
    X00314  R00528    -1.
    X00314  R00529    1.
    X00314  R00530    1.
    X00314  R00531    1.
    X00314  R00560    -1.
    X00314  R00561    1.
    X00314  R00562    1.
    X00314  R00563    1.
    X00314  R00636    -1.
    X00314  R00637    1.
    X00314  R00638    1.
    X00314  R00639    1.
    X00314  R00696    -1.
    X00314  R00697    1.
    X00314  R00698    1.
    X00314  R00699    1.
    X00314  R00716    -1.
    X00314  R00717    1.
    X00314  R00718    1.
    X00314  R00719    1.
    X00314  R00904    -1.
    X00314  R00905    1.
    X00314  R00906    1.
    X00314  R00907    1.
    X00314  R00920    -1.
    X00314  R00921    1.
    X00314  R00922    1.
    X00314  R00923    1.
    X00315  COST    -0.0788203
    X00315  R00014    1.
    X00315  R00036    1.
    X00315  R00115    1.
    X00315  R00121    1.
    X00315  R00151    1.
    X00315  R00344    -1.
    X00315  R00345    1.
    X00315  R00346    1.
    X00315  R00347    1.
    X00315  R00432    -1.
    X00315  R00433    1.
    X00315  R00434    1.
    X00315  R00435    1.
    X00315  R00748    1.
    X00315  R00749    -1.
    X00315  R00750    1.
    X00315  R00751    1.
    X00315  R00772    -1.
    X00315  R00773    1.
    X00315  R00774    1.
    X00315  R00775    1.
    X00315  R00892    1.
    X00315  R00893    -1.
    X00315  R00894    1.
    X00315  R00895    1.
    X00316  COST    -1.57058
    X00316  R00001    1.
    X00316  R00025    1.
    X00316  R00031    1.
    X00316  R00065    1.
    X00316  R00072    1.
    X00316  R00123    1.
    X00316  R00145    1.
    X00316  R00160    1.
    X00316  R00292    -1.
    X00316  R00293    1.
    X00316  R00294    1.
    X00316  R00295    1.
    X00316  R00388    -1.
    X00316  R00389    1.
    X00316  R00390    1.
    X00316  R00391    1.
    X00316  R00412    -1.
    X00316  R00413    1.
    X00316  R00414    1.
    X00316  R00415    1.
    X00316  R00548    -1.
    X00316  R00549    1.
    X00316  R00550    1.
    X00316  R00551    1.
    X00316  R00576    1.
    X00316  R00577    -1.
    X00316  R00578    1.
    X00316  R00579    1.
    X00316  R00780    -1.
    X00316  R00781    1.
    X00316  R00782    1.
    X00316  R00783    1.
    X00316  R00868    -1.
    X00316  R00869    1.
    X00316  R00870    1.
    X00316  R00871    1.
    X00316  R00928    -1.
    X00316  R00929    1.
    X00316  R00930    1.
    X00316  R00931    1.
    X00317  COST    -0.077305
    X00317  R00000    1.
    X00317  R00062    1.
    X00317  R00088    1.
    X00317  R00150    1.
    X00317  R00288    -1.
    X00317  R00289    1.
    X00317  R00290    1.
    X00317  R00291    1.
    X00317  R00536    -1.
    X00317  R00537    1.
    X00317  R00538    1.
    X00317  R00539    1.
    X00317  R00640    -1.
    X00317  R00641    1.
    X00317  R00642    1.
    X00317  R00643    1.
    X00317  R00888    1.
    X00317  R00889    -1.
    X00317  R00890    1.
    X00317  R00891    1.
    X00318  COST    1.59291
    X00318  R00009    1.
    X00318  R00016    1.
    X00318  R00024    1.
    X00318  R00043    1.
    X00318  R00064    1.
    X00318  R00081    1.
    X00318  R00097    1.
    X00318  R00324    -1.
    X00318  R00325    1.
    X00318  R00326    1.
    X00318  R00327    1.
    X00318  R00352    -1.
    X00318  R00353    1.
    X00318  R00354    1.
    X00318  R00355    1.
    X00318  R00384    -1.
    X00318  R00385    1.
    X00318  R00386    1.
    X00318  R00387    1.
    X00318  R00460    1.
    X00318  R00461    -1.
    X00318  R00462    1.
    X00318  R00463    1.
    X00318  R00544    -1.
    X00318  R00545    1.
    X00318  R00546    1.
    X00318  R00547    1.
    X00318  R00612    -1.
    X00318  R00613    1.
    X00318  R00614    1.
    X00318  R00615    1.
    X00318  R00676    -1.
    X00318  R00677    1.
    X00318  R00678    1.
    X00318  R00679    1.
    X00319  COST    1.55073
    X00319  R00017    1.
    X00319  R00026    1.
    X00319  R00038    1.
    X00319  R00045    1.
    X00319  R00131    1.
    X00319  R00146    1.
    X00319  R00356    1.
    X00319  R00357    -1.
    X00319  R00358    1.
    X00319  R00359    1.
    X00319  R00392    -1.
    X00319  R00393    1.
    X00319  R00394    1.
    X00319  R00395    1.
    X00319  R00440    -1.
    X00319  R00441    1.
    X00319  R00442    1.
    X00319  R00443    1.
    X00319  R00468    -1.
    X00319  R00469    1.
    X00319  R00470    1.
    X00319  R00471    1.
    X00319  R00812    -1.
    X00319  R00813    1.
    X00319  R00814    1.
    X00319  R00815    1.
    X00319  R00872    -1.
    X00319  R00873    1.
    X00319  R00874    1.
    X00319  R00875    1.
    X00320  COST    1.37582
    X00320  R00011    1.
    X00320  R00027    1.
    X00320  R00048    1.
    X00320  R00090    1.
    X00320  R00124    1.
    X00320  R00133    1.
    X00320  R00151    1.
    X00320  R00332    1.
    X00320  R00333    -1.
    X00320  R00334    1.
    X00320  R00335    1.
    X00320  R00396    -1.
    X00320  R00397    1.
    X00320  R00398    1.
    X00320  R00399    1.
    X00320  R00480    -1.
    X00320  R00481    1.
    X00320  R00482    1.
    X00320  R00483    1.
    X00320  R00648    -1.
    X00320  R00649    1.
    X00320  R00650    1.
    X00320  R00651    1.
    X00320  R00784    -1.
    X00320  R00785    1.
    X00320  R00786    1.
    X00320  R00787    1.
    X00320  R00820    1.
    X00320  R00821    -1.
    X00320  R00822    1.
    X00320  R00823    1.
    X00320  R00892    -1.
    X00320  R00893    1.
    X00320  R00894    1.
    X00320  R00895    1.
    X00321  COST    -0.761598
    X00321  R00004    1.
    X00321  R00011    1.
    X00321  R00032    1.
    X00321  R00040    1.
    X00321  R00141    1.
    X00321  R00153    1.
    X00321  R00304    -1.
    X00321  R00305    1.
    X00321  R00306    1.
    X00321  R00307    1.
    X00321  R00332    -1.
    X00321  R00333    1.
    X00321  R00334    1.
    X00321  R00335    1.
    X00321  R00416    1.
    X00321  R00417    -1.
    X00321  R00418    1.
    X00321  R00419    1.
    X00321  R00448    -1.
    X00321  R00449    1.
    X00321  R00450    1.
    X00321  R00451    1.
    X00321  R00852    -1.
    X00321  R00853    1.
    X00321  R00854    1.
    X00321  R00855    1.
    X00321  R00900    -1.
    X00321  R00901    1.
    X00321  R00902    1.
    X00321  R00903    1.
    X00322  COST    0.722932
    X00322  R00039    1.
    X00322  R00044    1.
    X00322  R00052    1.
    X00322  R00083    1.
    X00322  R00113    1.
    X00322  R00117    1.
    X00322  R00127    1.
    X00322  R00444    -1.
    X00322  R00445    1.
    X00322  R00446    1.
    X00322  R00447    1.
    X00322  R00464    -1.
    X00322  R00465    1.
    X00322  R00466    1.
    X00322  R00467    1.
    X00322  R00496    -1.
    X00322  R00497    1.
    X00322  R00498    1.
    X00322  R00499    1.
    X00322  R00620    1.
    X00322  R00621    -1.
    X00322  R00622    1.
    X00322  R00623    1.
    X00322  R00740    1.
    X00322  R00741    -1.
    X00322  R00742    1.
    X00322  R00743    1.
    X00322  R00756    -1.
    X00322  R00757    1.
    X00322  R00758    1.
    X00322  R00759    1.
    X00322  R00796    -1.
    X00322  R00797    1.
    X00322  R00798    1.
    X00322  R00799    1.
    X00323  COST    0.645105
    X00323  R00017    1.
    X00323  R00043    1.
    X00323  R00050    1.
    X00323  R00072    1.
    X00323  R00096    1.
    X00323  R00112    1.
    X00323  R00134    1.
    X00323  R00140    1.
    X00323  R00356    -1.
    X00323  R00357    1.
    X00323  R00358    1.
    X00323  R00359    1.
    X00323  R00460    -1.
    X00323  R00461    1.
    X00323  R00462    1.
    X00323  R00463    1.
    X00323  R00488    -1.
    X00323  R00489    1.
    X00323  R00490    1.
    X00323  R00491    1.
    X00323  R00576    -1.
    X00323  R00577    1.
    X00323  R00578    1.
    X00323  R00579    1.
    X00323  R00672    -1.
    X00323  R00673    1.
    X00323  R00674    1.
    X00323  R00675    1.
    X00323  R00736    -1.
    X00323  R00737    1.
    X00323  R00738    1.
    X00323  R00739    1.
    X00323  R00824    -1.
    X00323  R00825    1.
    X00323  R00826    1.
    X00323  R00827    1.
    X00323  R00848    -1.
    X00323  R00849    1.
    X00323  R00850    1.
    X00323  R00851    1.
    X00324  COST    0.515431
    X00324  R00049    1.
    X00324  R00056    1.
    X00324  R00082    1.
    X00324  R00133    1.
    X00324  R00156    1.
    X00324  R00484    -1.
    X00324  R00485    1.
    X00324  R00486    1.
    X00324  R00487    1.
    X00324  R00512    -1.
    X00324  R00513    1.
    X00324  R00514    1.
    X00324  R00515    1.
    X00324  R00616    -1.
    X00324  R00617    1.
    X00324  R00618    1.
    X00324  R00619    1.
    X00324  R00820    -1.
    X00324  R00821    1.
    X00324  R00822    1.
    X00324  R00823    1.
    X00324  R00912    -1.
    X00324  R00913    1.
    X00324  R00914    1.
    X00324  R00915    1.
    X00325  COST    -1.60135
    X00325  R00030    1.
    X00325  R00071    1.
    X00325  R00080    1.
    X00325  R00113    1.
    X00325  R00115    1.
    X00325  R00138    1.
    X00325  R00150    1.
    X00325  R00408    -1.
    X00325  R00409    1.
    X00325  R00410    1.
    X00325  R00411    1.
    X00325  R00572    -1.
    X00325  R00573    1.
    X00325  R00574    1.
    X00325  R00575    1.
    X00325  R00608    -1.
    X00325  R00609    1.
    X00325  R00610    1.
    X00325  R00611    1.
    X00325  R00740    -1.
    X00325  R00741    1.
    X00325  R00742    1.
    X00325  R00743    1.
    X00325  R00748    -1.
    X00325  R00749    1.
    X00325  R00750    1.
    X00325  R00751    1.
    X00325  R00840    -1.
    X00325  R00841    1.
    X00325  R00842    1.
    X00325  R00843    1.
    X00325  R00888    -1.
    X00325  R00889    1.
    X00325  R00890    1.
    X00325  R00891    1.
    X00326  COST    1.34799
    X00326  R00032    1.
    X00326  R00066    1.
    X00326  R00074    1.
    X00326  R00083    1.
    X00326  R00099    1.
    X00326  R00125    1.
    X00326  R00416    -1.
    X00326  R00417    1.
    X00326  R00418    1.
    X00326  R00419    1.
    X00326  R00552    -1.
    X00326  R00553    1.
    X00326  R00554    1.
    X00326  R00555    1.
    X00326  R00584    -1.
    X00326  R00585    1.
    X00326  R00586    1.
    X00326  R00587    1.
    X00326  R00620    -1.
    X00326  R00621    1.
    X00326  R00622    1.
    X00326  R00623    1.
    X00326  R00684    -1.
    X00326  R00685    1.
    X00326  R00686    1.
    X00326  R00687    1.
    X00326  R00788    -1.
    X00326  R00789    1.
    X00326  R00790    1.
    X00326  R00791    1.
    Z00000  R00000    -2.
    Z00001  R00001    -2.
    Z00002  R00002    -2.
    Z00003  R00003    -2.
    Z00004  R00004    -2.
    Z00005  R00005    -2.
    Z00006  R00006    -2.
    Z00007  R00007    -2.
    Z00008  R00008    -2.
    Z00009  R00009    -2.
    Z00010  R00010    -2.
    Z00011  R00011    -2.
    Z00012  R00012    -2.
    Z00013  R00013    -2.
    Z00014  R00014    -2.
    Z00015  R00015    -2.
    Z00016  R00016    -2.
    Z00017  R00017    -2.
    Z00018  R00018    -2.
    Z00019  R00019    -2.
    Z00020  R00020    -2.
    Z00021  R00021    -2.
    Z00022  R00022    -2.
    Z00023  R00023    -2.
    Z00024  R00024    -2.
    Z00025  R00025    -2.
    Z00026  R00026    -2.
    Z00027  R00027    -2.
    Z00028  R00028    -2.
    Z00029  R00029    -2.
    Z00030  R00030    -2.
    Z00031  R00031    -2.
    Z00032  R00032    -2.
    Z00033  R00033    -2.
    Z00034  R00034    -2.
    Z00035  R00035    -2.
    Z00036  R00036    -2.
    Z00037  R00037    -2.
    Z00038  R00038    -2.
    Z00039  R00039    -2.
    Z00040  R00040    -2.
    Z00041  R00041    -2.
    Z00042  R00042    -2.
    Z00043  R00043    -2.
    Z00044  R00044    -2.
    Z00045  R00045    -2.
    Z00046  R00046    -2.
    Z00047  R00047    -2.
    Z00048  R00048    -2.
    Z00049  R00049    -2.
    Z00050  R00050    -2.
    Z00051  R00051    -2.
    Z00052  R00052    -2.
    Z00053  R00053    -2.
    Z00054  R00054    -2.
    Z00055  R00055    -2.
    Z00056  R00056    -2.
    Z00057  R00057    -2.
    Z00058  R00058    -2.
    Z00059  R00059    -2.
    Z00060  R00060    -2.
    Z00061  R00061    -2.
    Z00062  R00062    -2.
    Z00063  R00063    -2.
    Z00064  R00064    -2.
    Z00065  R00065    -2.
    Z00066  R00066    -2.
    Z00067  R00067    -2.
    Z00068  R00068    -2.
    Z00069  R00069    -2.
    Z00070  R00070    -2.
    Z00071  R00071    -2.
    Z00072  R00072    -2.
    Z00073  R00073    -2.
    Z00074  R00074    -2.
    Z00075  R00075    -2.
    Z00076  R00076    -2.
    Z00077  R00077    -2.
    Z00078  R00078    -2.
    Z00079  R00079    -2.
    Z00080  R00080    -2.
    Z00081  R00081    -2.
    Z00082  R00082    -2.
    Z00083  R00083    -2.
    Z00084  R00084    -2.
    Z00085  R00085    -2.
    Z00086  R00086    -2.
    Z00087  R00087    -2.
    Z00088  R00088    -2.
    Z00089  R00089    -2.
    Z00090  R00090    -2.
    Z00091  R00091    -2.
    Z00092  R00092    -2.
    Z00093  R00093    -2.
    Z00094  R00094    -2.
    Z00095  R00095    -2.
    Z00096  R00096    -2.
    Z00097  R00097    -2.
    Z00098  R00098    -2.
