NAME          Proxy
    X00269  R00675    1.
    X00269  R00676    -1.
    X00269  R00677    1.
    X00270  R00518    -1.
    X00270  R00670    -1.
    X00270  R00671    1.
    X00270  R00672    1.
    X00270  R00673    1.
    X00270  R00678    1.
    X00271  R00519    -1.
    X00271  R00674    -1.
    X00271  R00675    1.
    X00271  R00676    1.
    X00271  R00677    1.
    X00271  R00679    1.
    X00272  R00520    1.
    X00272  R00521    -1.
    X00272  R00522    1.
    X00272  R00523    1.
    X00272  R00680    1.
    X00272  R00681    1.
    X00272  R00682    -1.
    X00272  R00683    1.
    X00273  R00524    1.
    X00273  R00525    -1.
    X00273  R00526    1.
    X00273  R00527    1.
    X00273  R00684    1.
    X00273  R00685    1.
    X00273  R00686    -1.
    X00273  R00687    1.
    X00274  R00528    1.
    X00274  R00529    -1.
    X00274  R00530    1.
    X00274  R00531    1.
    X00274  R00680    -1.
    X00274  R00681    1.
    X00274  R00682    1.
    X00274  R00683    1.
    X00274  R00688    1.
    X00275  R00532    1.
    X00275  R00533    -1.
    X00275  R00534    1.
    X00275  R00535    1.
    X00275  R00684    -1.
    X00275  R00685    1.
    X00275  R00686    1.
    X00275  R00687    1.
    X00275  R00689    1.
    X00276  R00536    -1.
    X00276  R00690    1.
    X00276  R00691    1.
    X00276  R00692    -1.
    X00276  R00693    1.
    X00277  R00537    -1.
    X00277  R00694    1.
    X00277  R00695    1.
    X00277  R00696    -1.
    X00277  R00697    1.
    X00278  R00538    -1.
    X00278  R00690    -1.
    X00278  R00691    1.
    X00278  R00692    1.
    X00278  R00693    1.
    X00278  R00698    1.
    X00279  R00539    -1.
    X00279  R00694    -1.
    X00279  R00695    1.
    X00279  R00696    1.
    X00279  R00697    1.
    X00279  R00699    1.
    X00280  R00540    1.
    X00280  R00541    -1.
    X00280  R00542    1.
    X00280  R00543    1.
    X00280  R00700    1.
    X00280  R00701    1.
    X00280  R00702    -1.
    X00280  R00703    1.
    X00281  R00544    1.
    X00281  R00545    -1.
    X00281  R00546    1.
    X00281  R00547    1.
    X00281  R00704    1.
    X00281  R00705    1.
    X00281  R00706    -1.
    X00281  R00707    1.
    X00282  R00548    1.
    X00282  R00549    -1.
    X00282  R00550    1.
    X00282  R00551    1.
    X00282  R00700    -1.
    X00282  R00701    1.
    X00282  R00702    1.
    X00282  R00703    1.
    X00282  R00708    1.
    X00283  R00552    1.
    X00283  R00553    -1.
    X00283  R00554    1.
    X00283  R00555    1.
    X00283  R00704    -1.
    X00283  R00705    1.
    X00283  R00706    1.
    X00283  R00707    1.
    X00283  R00709    1.
    X00284  R00556    -1.
    X00284  R00710    1.
    X00284  R00711    1.
    X00284  R00712    -1.
    X00284  R00713    1.
    X00285  R00557    -1.
    X00285  R00714    1.
    X00285  R00715    1.
    X00285  R00716    -1.
    X00285  R00717    1.
    X00286  R00558    -1.
    X00286  R00710    -1.
    X00286  R00711    1.
    X00286  R00712    1.
    X00286  R00713    1.
    X00286  R00718    1.
    X00287  R00559    -1.
    X00287  R00714    -1.
    X00287  R00715    1.
    X00287  R00716    1.
    X00287  R00717    1.
    X00287  R00719    1.
    X00288  R00560    1.
    X00288  R00561    -1.
    X00288  R00562    1.
    X00288  R00563    1.
    X00288  R00720    1.
    X00288  R00721    1.
    X00288  R00722    -1.
    X00288  R00723    1.
    X00289  R00564    1.
    X00289  R00565    -1.
    X00289  R00566    1.
    X00289  R00567    1.
    X00289  R00724    1.
    X00289  R00725    1.
    X00289  R00726    -1.
    X00289  R00727    1.
    X00290  R00568    1.
    X00290  R00569    -1.
    X00290  R00570    1.
    X00290  R00571    1.
    X00290  R00720    -1.
    X00290  R00721    1.
    X00290  R00722    1.
    X00290  R00723    1.
    X00290  R00728    1.
    X00291  R00572    1.
    X00291  R00573    -1.
    X00291  R00574    1.
    X00291  R00575    1.
    X00291  R00724    -1.
    X00291  R00725    1.
    X00291  R00726    1.
    X00291  R00727    1.
    X00291  R00729    1.
    X00292  R00576    -1.
    X00292  R00730    1.
    X00292  R00731    1.
    X00292  R00732    -1.
    X00292  R00733    1.
    X00293  R00577    -1.
    X00293  R00734    1.
    X00293  R00735    1.
    X00293  R00736    -1.
    X00293  R00737    1.
    X00294  R00578    -1.
    X00294  R00730    -1.
    X00294  R00731    1.
    X00294  R00732    1.
    X00294  R00733    1.
    X00294  R00738    1.
    X00295  R00579    -1.
    X00295  R00734    -1.
    X00295  R00735    1.
    X00295  R00736    1.
    X00295  R00737    1.
    X00295  R00739    1.
    X00296  R00580    1.
    X00296  R00581    -1.
    X00296  R00582    1.
    X00296  R00583    1.
    X00296  R00740    1.
    X00296  R00741    1.
    X00296  R00742    -1.
    X00296  R00743    1.
    X00297  R00584    1.
    X00297  R00585    -1.
    X00297  R00586    1.
    X00297  R00587    1.
    X00297  R00744    1.
    X00297  R00745    1.
    X00297  R00746    -1.
    X00297  R00747    1.
    X00298  R00588    1.
    X00298  R00589    -1.
    X00298  R00590    1.
    X00298  R00591    1.
    X00298  R00740    -1.
    X00298  R00741    1.
    X00298  R00742    1.
    X00298  R00743    1.
    X00298  R00748    1.
    X00299  R00592    1.
    X00299  R00593    -1.
    X00299  R00594    1.
    X00299  R00595    1.
    X00299  R00744    -1.
    X00299  R00745    1.
    X00299  R00746    1.
    X00299  R00747    1.
    X00299  R00749    1.
    X00300  R00596    -1.
    X00300  R00750    1.
    X00300  R00751    1.
    X00300  R00752    -1.
    X00300  R00753    1.
    X00301  R00597    -1.
    X00301  R00754    1.
    X00301  R00755    1.
    X00301  R00756    -1.
    X00301  R00757    1.
    X00302  R00598    -1.
    X00302  R00750    -1.
    X00302  R00751    1.
    X00302  R00752    1.
    X00302  R00753    1.
    X00302  R00758    1.
    X00303  R00599    -1.
    X00303  R00754    -1.
    X00303  R00755    1.
    X00303  R00756    1.
    X00303  R00757    1.
    X00303  R00759    1.
    X00304  R00600    1.
    X00304  R00601    -1.
    X00304  R00602    1.
    X00304  R00603    1.
    X00304  R00760    1.
    X00304  R00761    1.
    X00304  R00762    -1.
    X00304  R00763    1.
    X00305  R00604    1.
    X00305  R00605    -1.
    X00305  R00606    1.
    X00305  R00607    1.
    X00305  R00764    1.
    X00305  R00765    1.
    X00305  R00766    -1.
    X00305  R00767    1.
    X00306  R00608    1.
    X00306  R00609    -1.
    X00306  R00610    1.
    X00306  R00611    1.
    X00306  R00760    -1.
    X00306  R00761    1.
    X00306  R00762    1.
    X00306  R00763    1.
    X00306  R00768    1.
    X00307  R00612    1.
    X00307  R00613    -1.
    X00307  R00614    1.
    X00307  R00615    1.
    X00307  R00764    -1.
    X00307  R00765    1.
    X00307  R00766    1.
    X00307  R00767    1.
    X00307  R00769    1.
    X00308  R00616    -1.
    X00308  R00770    1.
    X00308  R00771    1.
    X00308  R00772    -1.
    X00308  R00773    1.
    X00309  R00617    -1.
    X00309  R00774    1.
    X00309  R00775    1.
    X00309  R00776    -1.
    X00309  R00777    1.
    X00310  R00618    -1.
    X00310  R00770    -1.
    X00310  R00771    1.
    X00310  R00772    1.
    X00310  R00773    1.
    X00310  R00778    1.
    X00311  R00619    -1.
    X00311  R00774    -1.
    X00311  R00775    1.
    X00311  R00776    1.
    X00311  R00777    1.
    X00311  R00779    1.
    X00312  R00620    1.
    X00312  R00621    -1.
    X00312  R00622    1.
    X00312  R00623    1.
    X00312  R00780    1.
    X00312  R00781    1.
    X00312  R00782    -1.
    X00312  R00783    1.
    X00313  R00624    1.
    X00313  R00625    -1.
    X00313  R00626    1.
    X00313  R00627    1.
    X00313  R00784    1.
    X00313  R00785    1.
    X00313  R00786    -1.
    X00313  R00787    1.
    X00314  R00628    1.
    X00314  R00629    -1.
    X00314  R00630    1.
    X00314  R00631    1.
    X00314  R00780    -1.
    X00314  R00781    1.
    X00314  R00782    1.
    X00314  R00783    1.
    X00314  R00788    1.
    X00315  R00632    1.
    X00315  R00633    -1.
    X00315  R00634    1.
    X00315  R00635    1.
    X00315  R00784    -1.
    X00315  R00785    1.
    X00315  R00786    1.
    X00315  R00787    1.
    X00315  R00789    1.
    X00316  R00636    -1.
    X00316  R00790    1.
    X00316  R00791    1.
    X00316  R00792    -1.
    X00316  R00793    1.
    X00317  R00637    -1.
    X00317  R00794    1.
    X00317  R00795    1.
    X00317  R00796    -1.
    X00317  R00797    1.
    X00318  R00638    -1.
    X00318  R00790    -1.
    X00318  R00791    1.
    X00318  R00792    1.
    X00318  R00793    1.
    X00318  R00798    1.
    X00319  R00639    -1.
    X00319  R00794    -1.
    X00319  R00795    1.
    X00319  R00796    1.
    X00319  R00797    1.
    X00319  R00799    1.
    X00320  R00640    1.
    X00320  R00641    -1.
    X00320  R00642    1.
    X00320  R00643    1.
    X00320  R00800    1.
    X00320  R00801    1.
    X00320  R00802    -1.
    X00320  R00803    1.
    X00321  R00644    1.
    X00321  R00645    -1.
    X00321  R00646    1.
    X00321  R00647    1.
    X00321  R00800    -1.
    X00321  R00801    1.
    X00321  R00802    1.
    X00321  R00803    1.
    X00321  R00804    1.
    X00322  R00648    -1.
    X00322  R00805    1.
    X00322  R00806    1.
    X00322  R00807    -1.
    X00322  R00808    1.
    X00323  R00649    -1.
    X00323  R00805    -1.
    X00323  R00806    1.
    X00323  R00807    1.
    X00323  R00808    1.
    X00323  R00809    1.
    X00324  R00650    1.
    X00324  R00651    -1.
    X00324  R00652    1.
    X00324  R00653    1.
    X00324  R00810    1.
    X00324  R00811    1.
    X00324  R00812    -1.
    X00324  R00813    1.
    X00325  R00654    1.
    X00325  R00655    -1.
    X00325  R00656    1.
    X00325  R00657    1.
    X00325  R00810    -1.
    X00325  R00811    1.
    X00325  R00812    1.
    X00325  R00813    1.
    X00325  R00814    1.
    X00326  R00658    -1.
    X00326  R00815    1.
    X00326  R00816    1.
    X00326  R00817    -1.
    X00326  R00818    1.
    X00327  R00659    -1.
    X00327  R00815    -1.
    X00327  R00816    1.
    X00327  R00817    1.
    X00327  R00818    1.
    X00327  R00819    1.
    X00328  R00660    1.
    X00328  R00661    -1.
    X00328  R00662    1.
    X00328  R00663    1.
    X00328  R00820    1.
    X00328  R00821    1.
    X00328  R00822    -1.
    X00328  R00823    1.
    X00329  R00664    1.
    X00329  R00665    -1.
    X00329  R00666    1.
    X00329  R00667    1.
    X00329  R00820    -1.
    X00329  R00821    1.
    X00329  R00822    1.
    X00329  R00823    1.
    X00329  R00824    1.
    X00330  R00668    -1.
    X00330  R00825    1.
    X00330  R00826    1.
    X00330  R00827    -1.
    X00330  R00828    1.
    X00331  R00669    -1.
    X00331  R00825    -1.
    X00331  R00826    1.
    X00331  R00827    1.
    X00331  R00828    1.
    X00331  R00829    1.
    X00332  R00670    1.
    X00332  R00671    -1.
    X00332  R00672    1.
    X00332  R00673    1.
    X00332  R00830    1.
    X00332  R00831    1.
    X00332  R00832    -1.
    X00332  R00833    1.
    X00333  R00674    1.
    X00333  R00675    -1.
    X00333  R00676    1.
    X00333  R00677    1.
    X00333  R00830    -1.
    X00333  R00831    1.
    X00333  R00832    1.
    X00333  R00833    1.
    X00333  R00834    1.
    X00334  R00678    -1.
    X00334  R00835    1.
    X00334  R00836    1.
    X00334  R00837    -1.
    X00334  R00838    1.
    X00335  R00679    -1.
    X00335  R00835    -1.
    X00335  R00836    1.
    X00335  R00837    1.
    X00335  R00838    1.
    X00335  R00839    1.
    X00336  R00680    1.
    X00336  R00681    -1.
    X00336  R00682    1.
    X00336  R00683    1.
    X00336  R00840    1.
    X00336  R00841    1.
    X00336  R00842    -1.
    X00336  R00843    1.
    X00337  R00684    1.
    X00337  R00685    -1.
    X00337  R00686    1.
    X00337  R00687    1.
    X00337  R00840    -1.
    X00337  R00841    1.
    X00337  R00842    1.
    X00337  R00843    1.
    X00337  R00844    1.
    X00338  R00688    -1.
    X00338  R00845    1.
    X00338  R00846    1.
    X00338  R00847    -1.
    X00338  R00848    1.
    X00339  R00689    -1.
    X00339  R00845    -1.
    X00339  R00846    1.
    X00339  R00847    1.
    X00339  R00848    1.
    X00339  R00849    1.
    X00340  R00690    1.
    X00340  R00691    -1.
    X00340  R00692    1.
    X00340  R00693    1.
    X00340  R00850    1.
    X00340  R00851    1.
    X00340  R00852    -1.
    X00340  R00853    1.
    X00341  R00694    1.
    X00341  R00695    -1.
    X00341  R00696    1.
    X00341  R00697    1.
    X00341  R00850    -1.
    X00341  R00851    1.
    X00341  R00852    1.
    X00341  R00853    1.
    X00341  R00854    1.
    X00342  R00698    -1.
    X00342  R00855    1.
    X00342  R00856    1.
    X00342  R00857    -1.
    X00342  R00858    1.
    X00343  R00699    -1.
    X00343  R00855    -1.
    X00343  R00856    1.
    X00343  R00857    1.
    X00343  R00858    1.
    X00343  R00859    1.
    X00344  R00700    1.
    X00344  R00701    -1.
    X00344  R00702    1.
    X00344  R00703    1.
    X00344  R00860    1.
    X00344  R00861    1.
    X00344  R00862    -1.
    X00344  R00863    1.
    X00345  R00704    1.
    X00345  R00705    -1.
    X00345  R00706    1.
    X00345  R00707    1.
    X00345  R00860    -1.
    X00345  R00861    1.
    X00345  R00862    1.
    X00345  R00863    1.
    X00345  R00864    1.
    X00346  R00708    -1.
    X00346  R00865    1.
    X00346  R00866    1.
    X00346  R00867    -1.
    X00346  R00868    1.
    X00347  R00709    -1.
    X00347  R00865    -1.
    X00347  R00866    1.
    X00347  R00867    1.
    X00347  R00868    1.
    X00347  R00869    1.
    X00348  R00710    1.
    X00348  R00711    -1.
    X00348  R00712    1.
    X00348  R00713    1.
    X00348  R00870    1.
    X00348  R00871    1.
    X00348  R00872    -1.
    X00348  R00873    1.
    X00349  R00714    1.
    X00349  R00715    -1.
    X00349  R00716    1.
    X00349  R00717    1.
    X00349  R00870    -1.
    X00349  R00871    1.
    X00349  R00872    1.
    X00349  R00873    1.
    X00349  R00874    1.
    X00350  R00718    -1.
    X00350  R00875    1.
    X00350  R00876    1.
    X00350  R00877    -1.
    X00350  R00878    1.
    X00351  R00719    -1.
    X00351  R00875    -1.
    X00351  R00876    1.
    X00351  R00877    1.
    X00351  R00878    1.
    X00351  R00879    1.
    X00352  R00720    1.
    X00352  R00721    -1.
    X00352  R00722    1.
    X00352  R00723    1.
    X00352  R00880    1.
    X00352  R00881    1.
    X00352  R00882    -1.
    X00352  R00883    1.
    X00353  R00724    1.
    X00353  R00725    -1.
    X00353  R00726    1.
    X00353  R00727    1.
    X00353  R00880    -1.
    X00353  R00881    1.
    X00353  R00882    1.
    X00353  R00883    1.
    X00353  R00884    1.
    X00354  R00728    -1.
    X00354  R00885    1.
    X00354  R00886    1.
    X00354  R00887    -1.
    X00354  R00888    1.
    X00355  R00729    -1.
    X00355  R00885    -1.
    X00355  R00886    1.
    X00355  R00887    1.
    X00355  R00888    1.
    X00355  R00889    1.
    X00356  R00730    1.
    X00356  R00731    -1.
    X00356  R00732    1.
    X00356  R00733    1.
    X00356  R00890    1.
    X00356  R00891    1.
    X00356  R00892    -1.
    X00356  R00893    1.
    X00357  R00734    1.
    X00357  R00735    -1.
    X00357  R00736    1.
    X00357  R00737    1.
    X00357  R00890    -1.
    X00357  R00891    1.
    X00357  R00892    1.
    X00357  R00893    1.
    X00357  R00894    1.
    X00358  R00738    -1.
    X00358  R00895    1.
    X00358  R00896    1.
    X00358  R00897    -1.
    X00358  R00898    1.
    X00359  R00739    -1.
    X00359  R00895    -1.
    X00359  R00896    1.
    X00359  R00897    1.
    X00359  R00898    1.
    X00359  R00899    1.
    X00360  R00740    1.
    X00360  R00741    -1.
    X00360  R00742    1.
    X00360  R00743    1.
    X00360  R00900    1.
    X00360  R00901    1.
    X00360  R00902    -1.
    X00360  R00903    1.
    X00361  R00744    1.
    X00361  R00745    -1.
    X00361  R00746    1.
    X00361  R00747    1.
    X00361  R00900    -1.
    X00361  R00901    1.
    X00361  R00902    1.
    X00361  R00903    1.
    X00361  R00904    1.
    X00362  R00748    -1.
    X00362  R00905    1.
    X00362  R00906    1.
    X00362  R00907    -1.
    X00362  R00908    1.
    X00363  R00749    -1.
    X00363  R00905    -1.
    X00363  R00906    1.
    X00363  R00907    1.
    X00363  R00908    1.
    X00363  R00909    1.
    X00364  R00750    1.
    X00364  R00751    -1.
    X00364  R00752    1.
    X00364  R00753    1.
    X00364  R00910    1.
    X00364  R00911    1.
    X00364  R00912    -1.
    X00364  R00913    1.
    X00365  R00754    1.
    X00365  R00755    -1.
    X00365  R00756    1.
    X00365  R00757    1.
    X00365  R00910    -1.
    X00365  R00911    1.
    X00365  R00912    1.
    X00365  R00913    1.
    X00365  R00914    1.
    X00366  R00758    -1.
    X00366  R00915    1.
    X00366  R00916    1.
    X00366  R00917    -1.
    X00366  R00918    1.
    X00367  R00759    -1.
    X00367  R00915    -1.
    X00367  R00916    1.
    X00367  R00917    1.
    X00367  R00918    1.
    X00367  R00919    1.
    X00368  R00760    1.
    X00368  R00761    -1.
    X00368  R00762    1.
    X00368  R00763    1.
    X00368  R00920    1.
    X00368  R00921    1.
    X00368  R00922    -1.
    X00368  R00923    1.
    X00369  R00764    1.
    X00369  R00765    -1.
    X00369  R00766    1.
    X00369  R00767    1.
    X00369  R00920    -1.
    X00369  R00921    1.
    X00369  R00922    1.
    X00369  R00923    1.
    X00369  R00924    1.
    X00370  R00768    -1.
    X00370  R00925    1.
    X00370  R00926    1.
    X00370  R00927    -1.
    X00370  R00928    1.
    X00371  R00769    -1.
    X00371  R00925    -1.
    X00371  R00926    1.
    X00371  R00927    1.
    X00371  R00928    1.
    X00371  R00929    1.
    X00372  R00770    1.
    X00372  R00771    -1.
    X00372  R00772    1.
    X00372  R00773    1.
    X00372  R00930    1.
    X00372  R00931    1.
    X00372  R00932    -1.
    X00372  R00933    1.
    X00373  R00774    1.
    X00373  R00775    -1.
    X00373  R00776    1.
    X00373  R00777    1.
    X00373  R00930    -1.
    X00373  R00931    1.
    X00373  R00932    1.
    X00373  R00933    1.
    X00373  R00934    1.
    X00374  R00778    -1.
    X00374  R00935    1.
    X00374  R00936    1.
    X00374  R00937    -1.
    X00374  R00938    1.
    X00375  R00779    -1.
    X00375  R00935    -1.
    X00375  R00936    1.
    X00375  R00937    1.
    X00375  R00938    1.
    X00375  R00939    1.
    X00376  R00780    1.
    X00376  R00781    -1.
    X00376  R00782    1.
    X00376  R00783    1.
    X00376  R00940    1.
    X00376  R00941    1.
    X00376  R00942    -1.
    X00376  R00943    1.
    X00377  R00784    1.
    X00377  R00785    -1.
    X00377  R00786    1.
    X00377  R00787    1.
    X00377  R00940    -1.
    X00377  R00941    1.
    X00377  R00942    1.
    X00377  R00943    1.
    X00377  R00944    1.
    X00378  R00788    -1.
    X00378  R00945    1.
    X00378  R00946    1.
    X00378  R00947    -1.
    X00378  R00948    1.
    X00379  R00789    -1.
    X00379  R00945    -1.
    X00379  R00946    1.
    X00379  R00947    1.
    X00379  R00948    1.
    X00379  R00949    1.
    X00380  R00790    1.
    X00380  R00791    -1.
    X00380  R00792    1.
    X00380  R00793    1.
    X00380  R00950    1.
    X00380  R00951    1.
    X00380  R00952    -1.
    X00380  R00953    1.
    X00381  R00794    1.
    X00381  R00795    -1.
    X00381  R00796    1.
    X00381  R00797    1.
    X00381  R00950    -1.
    X00381  R00951    1.
    X00381  R00952    1.
    X00381  R00953    1.
    X00381  R00954    1.
    X00382  R00798    -1.
    X00382  R00955    1.
    X00382  R00956    1.
    X00382  R00957    -1.
    X00382  R00958    1.
    X00383  R00799    -1.
    X00383  R00955    -1.
    X00383  R00956    1.
    X00383  R00957    1.
    X00383  R00958    1.
    X00383  R00959    1.
    X00384  COST    1.04754
    X00384  R00800    1.
    X00384  R00801    -1.
    X00384  R00802    1.
    X00384  R00803    1.
    X00385  COST    -1.09966
    X00385  R00804    -1.
    X00386  COST    -1.07363
    X00386  R00805    1.
    X00386  R00806    -1.
    X00386  R00807    1.
    X00386  R00808    1.
    X00387  COST    0.950077
    X00387  R00809    -1.
    X00388  COST    1.16847
    X00388  R00810    1.
    X00388  R00811    -1.
    X00388  R00812    1.
    X00388  R00813    1.
    X00389  COST    1.07979
    X00389  R00814    -1.
    X00390  COST    -0.767967
    X00390  R00815    1.
    X00390  R00816    -1.
    X00390  R00817    1.
    X00390  R00818    1.
    X00391  COST    -0.859859
    X00391  R00819    -1.
    X00392  COST    1.11137
    X00392  R00820    1.
    X00392  R00821    -1.
    X00392  R00822    1.
    X00392  R00823    1.
    X00393  COST    -1.02352
    X00393  R00824    -1.
    X00394  COST    1.15093
    X00394  R00825    1.
    X00394  R00826    -1.
    X00394  R00827    1.
    X00394  R00828    1.
    X00395  COST    -0.652934
    X00395  R00829    -1.
    X00396  COST    1.14581
    X00396  R00830    1.
    X00396  R00831    -1.
    X00396  R00832    1.
    X00396  R00833    1.
    X00397  COST    1.05665
    X00397  R00834    -1.
    X00398  COST    1.07774
    X00398  R00835    1.
    X00398  R00836    -1.
    X00398  R00837    1.
    X00398  R00838    1.
    X00399  COST    1.23785
    X00399  R00839    -1.
    X00400  COST    0.775391
    X00400  R00840    1.
    X00400  R00841    -1.
    X00400  R00842    1.
    X00400  R00843    1.
    X00401  COST    -0.823042
    X00401  R00844    -1.
    X00402  COST    0.93534
    X00402  R00845    1.
    X00402  R00846    -1.
    X00402  R00847    1.
    X00402  R00848    1.
    X00403  COST    -1.11017
    X00403  R00849    -1.
    X00404  COST    0.848579
    X00404  R00850    1.
    X00404  R00851    -1.
    X00404  R00852    1.
    X00404  R00853    1.
    X00405  COST    0.983397
    X00405  R00854    -1.
    X00406  COST    -0.90075
    X00406  R00855    1.
    X00406  R00856    -1.
    X00406  R00857    1.
    X00406  R00858    1.
    X00407  COST    -0.802715
    X00407  R00859    -1.
    X00408  COST    -0.741276
    X00408  R00860    1.
    X00408  R00861    -1.
    X00408  R00862    1.
    X00408  R00863    1.
    X00409  COST    1.17145
    X00409  R00864    -1.
    X00410  COST    -1.03386
    X00410  R00865    1.
    X00410  R00866    -1.
    X00410  R00867    1.
    X00410  R00868    1.
    X00411  COST    0.995243
    X00411  R00869    -1.
    X00412  COST    -0.840631
    X00412  R00870    1.
    X00412  R00871    -1.
    X00412  R00872    1.
    X00412  R00873    1.
    X00413  COST    -0.809478
    X00413  R00874    -1.
    X00414  COST    0.931733
    X00414  R00875    1.
    X00414  R00876    -1.
    X00414  R00877    1.
    X00414  R00878    1.
    X00415  COST    1.3362
    X00415  R00879    -1.
    X00416  COST    1.15326
    X00416  R00880    1.
    X00416  R00881    -1.
    X00416  R00882    1.
    X00416  R00883    1.
    X00417  COST    -0.951258
    X00417  R00884    -1.
    X00418  COST    -0.936578
    X00418  R00885    1.
    X00418  R00886    -1.
    X00418  R00887    1.
    X00418  R00888    1.
    X00419  COST    0.803369
    X00419  R00889    -1.
    X00420  COST    1.11479
    X00420  R00890    1.
    X00420  R00891    -1.
    X00420  R00892    1.
    X00420  R00893    1.
    X00421  COST    1.21768
    X00421  R00894    -1.
    X00422  COST    -1.14883
    X00422  R00895    1.
    X00422  R00896    -1.
    X00422  R00897    1.
    X00422  R00898    1.
    X00423  COST    -1.41702
    X00423  R00899    -1.
    X00424  COST    -1.34705
    X00424  R00900    1.
    X00424  R00901    -1.
    X00424  R00902    1.
    X00424  R00903    1.
    X00425  COST    0.802089
    X00425  R00904    -1.
    X00426  COST    -1.11654
    X00426  R00905    1.
    X00426  R00906    -1.
    X00426  R00907    1.
    X00426  R00908    1.
    X00427  COST    0.795991
    X00427  R00909    -1.
    X00428  COST    0.827449
    X00428  R00910    1.
    X00428  R00911    -1.
    X00428  R00912    1.
    X00428  R00913    1.
    X00429  COST    1.0828
    X00429  R00914    -1.
    X00430  COST    1.00532
    X00430  R00915    1.
    X00430  R00916    -1.
    X00430  R00917    1.
    X00430  R00918    1.
    X00431  COST    1.03839
    X00431  R00919    -1.
    X00432  COST    -1.03534
    X00432  R00920    1.
    X00432  R00921    -1.
    X00432  R00922    1.
    X00432  R00923    1.
    X00433  COST    1.1734
    X00433  R00924    -1.
    X00434  COST    0.725137
    X00434  R00925    1.
    X00434  R00926    -1.
    X00434  R00927    1.
    X00434  R00928    1.
    X00435  COST    -0.954272
    X00435  R00929    -1.
    X00436  COST    -0.801731
    X00436  R00930    1.
    X00436  R00931    -1.
    X00436  R00932    1.
    X00436  R00933    1.
    X00437  COST    -1.04627
    X00437  R00934    -1.
    X00438  COST    -0.926102
    X00438  R00935    1.
    X00438  R00936    -1.
    X00438  R00937    1.
    X00438  R00938    1.
    X00439  COST    -1.16224
    X00439  R00939    -1.
    X00440  COST    -0.938626
    X00440  R00940    1.
    X00440  R00941    -1.
    X00440  R00942    1.
    X00440  R00943    1.
    X00441  COST    1.15793
    X00441  R00944    -1.
    X00442  COST    1.0131
    X00442  R00945    1.
    X00442  R00946    -1.
    X00442  R00947    1.
    X00442  R00948    1.
    X00443  COST    -1.01504
    X00443  R00949    -1.
    X00444  COST    1.00701
    X00444  R00950    1.
    X00444  R00951    -1.
    X00444  R00952    1.
    X00444  R00953    1.
    X00445  COST    1.00991
    X00445  R00954    -1.
    X00446  COST    0.659563
    X00446  R00955    1.
    X00446  R00956    -1.
    X00446  R00957    1.
    X00446  R00958    1.
    X00447  COST    0.84993
    X00447  R00959    -1.
    Z00000  R00128    -2.
    Z00001  R00129    -2.
    Z00002  R00130    -2.
    Z00003  R00131    -2.
    Z00004  R00132    -2.
    Z00005  R00133    -2.
    Z00006  R00134    -2.
    Z00007  R00135    -2.
    Z00008  R00136    -2.
    Z00009  R00137    -2.
    Z00010  R00138    -2.
    Z00011  R00139    -2.
    Z00012  R00140    -2.
    Z00013  R00141    -2.
    Z00014  R00142    -2.
    Z00015  R00143    -2.
    Z00016  R00144    -2.
    Z00017  R00145    -2.
    Z00018  R00146    -2.
    Z00019  R00147    -2.
    Z00020  R00148    -2.
    Z00021  R00149    -2.
    Z00022  R00150    -2.
    Z00023  R00151    -2.
    Z00024  R00152    -2.
    Z00025  R00153    -2.
    Z00026  R00154    -2.
    Z00027  R00155    -2.
    Z00028  R00156    -2.
    Z00029  R00157    -2.
    Z00030  R00158    -2.
    Z00031  R00159    -2.
    Z00032  R00224    -2.
    Z00033  R00225    -2.
    Z00034  R00226    -2.
    Z00035  R00227    -2.
    Z00036  R00228    -2.
    Z00037  R00229    -2.
    Z00038  R00230    -2.
    Z00039  R00231    -2.
    Z00040  R00232    -2.
    Z00041  R00233    -2.
    Z00042  R00234    -2.
    Z00043  R00235    -2.
    Z00044  R00236    -2.
    Z00045  R00237    -2.
    Z00046  R00238    -2.
    Z00047  R00239    -2.
    Z00048  R00304    -2.
    Z00049  R00305    -2.
    Z00050  R00306    -2.
    Z00051  R00307    -2.
    Z00052  R00308    -2.
    Z00053  R00309    -2.
    Z00054  R00310    -2.
    Z00055  R00311    -2.
    Z00056  R00312    -2.
    Z00057  R00313    -2.
    Z00058  R00314    -2.
    Z00059  R00315    -2.
    Z00060  R00316    -2.
    Z00061  R00317    -2.
    Z00062  R00318    -2.
    Z00063  R00319    -2.
    Z00064  R00352    -2.
    Z00065  R00353    -2.
    Z00066  R00354    -2.
    Z00067  R00355    -2.
    Z00068  R00356    -2.
    Z00069  R00357    -2.
    Z00070  R00358    -2.
    Z00071  R00359    -2.
    Z00072  R00392    -2.
    Z00073  R00393    -2.
    Z00074  R00394    -2.
    Z00075  R00395    -2.
    Z00076  R00396    -2.
    Z00077  R00397    -2.
    Z00078  R00398    -2.
    Z00079  R00399    -2.
    Z00080  R00432    -2.
    Z00081  R00433    -2.
    Z00082  R00434    -2.
    Z00083  R00435    -2.
    Z00084  R00436    -2.
    Z00085  R00437    -2.
    Z00086  R00438    -2.
    Z00087  R00439    -2.
    Z00088  R00472    -2.
    Z00089  R00473    -2.
    Z00090  R00474    -2.
    Z00091  R00475    -2.
    Z00092  R00476    -2.
    Z00093  R00477    -2.
    Z00094  R00478    -2.
